no,class,id,curriumYear,grade,semester,credit,type,sortA,sortB,sortC,sortD,name,categoryA,categoryB,description,descriptionSource,descriptionSourceURL,referenceChannel,referenceMedia,referenceURL,note,previousDescription
498,Course,Cour0498,2025,2,2,3,중국,,전공,선택,,중국어문법Ⅰ,어학,,중국어에 대한 초보적인 이해를 끝내고 중급단계의 중국어과정에 진입한 학생들에게 중국어의 문법 체계를 다양한 예문을 통하여 소개하고 이를 통해 한국어와의 차이점을 이해함으로써 중국어 문법에 대한 개념적 이해와 중국어학의 학술적 인식을 함양시킨다,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,학과홈페이지,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,,
499,Course,Cour0499,2025,2,1,3,중국,,전공,선택,,중국근현대사,사회,,1840년 아편전쟁에서 시작하여 1911년 신해혁명과 1919년 5.4운동을 거쳐 1949년 중화인민공화국과 중화민국이 수립되어 오늘 날 근대국가로서 중국의 형성과정에 대해 그 역사적 연원과 맥락을 살펴본다. 본 과목을 통해 현대중국역사를 구성하는 인문사회 과학적 의미를 지니는 개별사건들을 알아보고 그 사건들의 인과관계를 분석 고찰함으로써 중국에 대한 이해의 폭을 넓혀간다,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,학과홈페이지,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,,
500,Course,Cour0500,2025,2,1,3,중국,,전공,선택,,중급중국어강독,어학,,"본 강좌는 초급중국어회화1,2 과목을 기 수강한 전공자들에게 적합하며, 중급 수준의 문법과 작문, 독해 능력을 기르는 것이 이 과목의 학습 목표이다. 따라서 본 교과목은 서면으로 이루어진 현대 중국어 문장을 읽고 해독하는 훈련을 통해 중국어 실력의 향상을 꾀하며 아울러 중국의 내면에 대한 깊은 이해를 돕게 될 것이다",교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,학과홈페이지,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,,
501,Course,Cour0501,2025,2,2,3,중국,교직,전공,선택,,중국어작문,어학,,중국어의 기본적인 문형에 중점을 두면서 문자언어를 통한 표현력을 기르고 기초적인 중국어 문장을 정확하게 작성하는 학습을 진행한다. 또한 중국어작문을 통해 한중 문장의 문법과 한자어휘의 공유성과 차이점에 대하여 이해한다,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,학과홈페이지,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,,
502,Course,Cour0502,2025,3,1,3,중국,교직,전공,선택,,중국어문법Ⅱ,어학,,본 과목은 중국어문법1을 수강한 학생을 대상으로 문법에 대한 심도 있는 이해를 통해 수준 높은 중국어문장의 독해와 작문을 소화 할 수 있는 문법실력의 배양을 목표로 한다. 수강생은 본 과목을 수강함으로써 문법에 맞는 정확한 회화와 작문이 가능하며 학과에 개설된 고급강독 교과목을 수강할 수 있을 것이다. 나아가 중어중문학 전공자로서 중국어로 학문 연구 및 한중교류를 수행할 수 있는 고급문장의 독해와 작문의 기반을 조성하는 강좌이므로 반드시 수강해야 한다.,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,학과홈페이지,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,,
503,Course,Cour0503,2025,3,1,3,중국,,전공,선택,,고급중국어회화Ⅰ,어학,,중국현지의 문화와 언어습관에 적용할 수 있는 높은 수준의 중국어회화능력을 제고하는 동시에 품위 있는 중국어를 구사할 수 있는 회회학습을 통하여 중국어학 전공자로서 세련된 의사표현능력을 배양한다.,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,학과홈페이지,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,,
504,Course,Cour0504,2025,3,2,3,중국,교직,전공,선택,,고급중국어회화Ⅱ,어학,,중국현지의 문화와 언어습관에 적용할 수 있는 높은 수준의 중국어회화능력을 제고하는 동시에 품위 있는 중국어를 구사할 수 있는 회회학습을 통하여 중국어학 전공자로서 세련된 의사표현능력을 배양한다.,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,학과홈페이지,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,,
505,Course,Cour0505,2025,3,2,3,중국,,전공,선택,,중국고전소설강독,문학,,"중국고대신화에서 시작되어 지괴·전기소설을 거쳐 화본·장회소설로 발전해온 중국고전소설은 문학사적 의미를 넘어서 각 시대의 역사와 문화를 이해할 수 있는 기록영화와 같은 가치를 지니고 있다. 본 강좌는 명청소설에 이르기까지 각 시대별 주요작품 강독을 통해 소설장르의 발전양상을 살펴보고 고전소설독해능력을 증진시키며, 아울러 시공을 넘어서는 소설장르의 인문학적 가치에 대한 이해를 목표로 한다.",교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,학과홈페이지,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,,
506,Course,Cour0506,2025,3,2,3,중국,교직,전공,선택,,고급중국어강독,어학,,"중급중국어회화1,2 과목을 기 수강한 전공자들에게 적합하며, 고급 수준의 문법과 작문, 독해 능력을 기르는 것이 이 과목의 학습 목표이다. 따라서 본 교과목은 서면으로 이루어진 현대 중국어 문장을 읽고 해독하는 훈련을 통해 중국어 실력의 향상을 꾀하며 아울러 중국의 내면에 대한 깊은 이해를 돕게 될 것이다.",교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,학과홈페이지,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,,
507,Course,Cour0507,2025,3,1,3,중국,,전공,선택,,중국시사강론,사회,,"세계가 주목하는 중국에서 발생하는 이슈를 공부하는 수업이다. 그 이슈는 다양한 성격, 다양한 분야, 다양한 주제가 될 것이다. 어느 특정 이슈에 대해 공부를 하는 것이 아니다. 세계가 괄목할 만한 이슈이기 때문에 세계가 이를 어떻게 인식하고 이해하는지를 알아보는 것이 가장 큰 목적 중의 하나다. 그러므로 이런 이슈의 분석 자료는 영문 저널, 신문, 보도 등 외신매체에서 발행하는 것이 될 것이다. 그러나 이슈에 대한 토론은 한국어로 진행할 것이다.",교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,학과홈페이지,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,,
508,Course,Cour0508,2025,3,1,3,중국,,전공,선택,,중국고전시가강독,문학,,중국고전시가는 중국문학사의 정화라고 할 수 있는 장르이다. 본 강좌는 중국고전시가 가운데 각 시대별 주요 작품들을 선별하여 감상하고 심도 있는 분석을 병행함으로써 중국고전시가에 대한 이해의 지평을 넓히는 것을 목표로 한다. 아울러 중국고전시가를 구성하는 역사 문화적 컨텍스트에 대한 이해를 통해 각 시대별 인문학 담론에 대한 안목을 넓힌다.,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,학과홈페이지,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,,
509,Course,Cour0509,2025,3,2,3,중국,,전공,선택,,중국어디지털리터러시,기술,응용,"본 강좌는 여러 디지털 도구를 이용하여 중국어·문학·문화 관련 자료를 집적, 분석, 이해, 해석함으로써 인문의 관점에서 디지털 문해력을 함양하고 디지털 도구의 운용능력을 배양하는 데 목표를 둔다. 본 강좌는 노코드툴에 대한 이해와 함께 외국어로서의 기계 어란 관점으로 텍스트코딩에 대한 이해도 병행한다.",교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,학과홈페이지,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,,
510,Course,Cour0510,2025,4,2,3,중국,,전공,선택,,제자백가강독,문학,,중국 문화와 학술사상의 원류가 되는 춘추전국시대 제자백가의 문헌을 강독함으로써 중국인문학에 대한 심도 있고 폭넓은 시야를 기르는 동시에 동아시아문명의 사상적 기원을 학습한다.,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,학과홈페이지,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,,
511,Course,Cour0511,2025,4,1,3,중국,,전공,선택,,중국고전산문강독,문학,,본 강좌는 중국고전산문의 연원과 발전양상 및 특징에 대한 이해를 목표로 한다. 중국고전산문은 춘추전국시대 이래로 시가문학과 함께 중국문학사를 형성하는 중요한 장르로 자리매김하여 왔다. 본 강좌는 제자산문과 역사산문 이후 당송시대의 고문과 변려문으로 이어지는 발전양상을 살펴보고 더 나아가 산문의 미학적 특성을 알아보도록 한다.,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,학과홈페이지,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,,
512,Course,Cour0512,2025,4,2,3,중국,,전공,선택,,중국외교론,사회,,"본 강좌는 1949년 중화인민공화국 건국 이후 오늘날 까지 중국의 외교 정책과 외교 행위를 결정하는 요인들을 알아보는 것이 주목적이다. 즉, 중국의 대외적 행태에 결정적인 영향을 미치는 중국 외교 정책의 목표, 원칙과 전략 등을 공부하는 것이다. 이런 정책적 목표, 원칙과 전략 등의 탄생과 진화 과정을 공부하는 동시 정책의 결정 과정과 이에 참여하는 행위자들이 정책 결정에 미치는 영향을 또한 알아볼 것이다. 그리고 21세기 중국이 추구하는 세계 및 지역 질서를 탐구하는 것으로 본 수업의 결론을 맺을 것이다.",교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,학과홈페이지,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,,
513,Course,Cour0513,2025,4,1,3,중국,,전공,선택,,중국현대문학감상,문학,,"중국현대문학작품 가운데 대표적인 작가의 작품을 선독함으로써 현대중국을 구성하는 컨텍스트에 대하여 이해하며, 5.4운동 이후 현대중국의 인문학적 쟁점들을 문학텍스트를 통해 고찰해본다. 또한 이 과정을 통해 중국어의 문학적 표현을 이해하는 수준 높은 독해력을 학습한다.",교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,학과홈페이지,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,,
514,Course,Cour0514,2025,4,2,3,중국,,전공,선택,,중국영화와비평,문학,,"본 강좌는 오늘날 중국대중문학의 중요 장르로 자리매김 한 영화의 역사와 발전과정을 알아보고 그 장르적 특성에 대한 이해를 목표로 한다. 이를 위해서는 중국영화사를 개론적으로 학습하고 발전양상에 대한 이해를 통해 중국영화의 대중문학적 의미 및 가치, 그리고 이에 반영된 사회상을 고찰하게 될 것이다. 또한 중국, 홍콩, 대만 등 중화권 전반의 대표적인 영화작품을 감상하고 기초적인 영화비평을 학습한다.",교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,학과홈페이지,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,,
515,Course,Cour0515,2025,4,1,3,중국,,전공,선택,,캡스톤디자인(중국어),기타,응용,본 강좌는 학부과정 동안 배운 다양한 지식을 바탕으로 조별로 중국어문학 분야에서 관심 있는 주제를 선정하여 프로젝트를 진행 하는 종합설계 교육과정이다.,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,학과홈페이지,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,,
516,Course,Cour0516,2025,4,2,3,중국,,전공,선택,,중국어자연어처리,기술,실무,"본 강좌는 전산언어학적 관점에서 중국어를 처리하고 그 결과에 대해 거시적, 미시적으로 분석 및 해석하는 능력을 배양한다. 중급 이상의 중국어 능력이 요구되며, 파이썬(Python)의 다양한 모듈, 라이브러리, 패키지를 이용하여 중국어 코퍼스를 수집, 전처리, 통계, 시각화하고 그 결과를 분석함으로써 제3외국어로서의 기계어란 시각에서 외국어와 정보기술 간 융합을 시도한다",교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,학과홈페이지,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,,
517,Course,Cour0517,2025,3,1,3,중국,교직,전공,선택,,교과교육론(중국어),기타,실무,"이 과목은 중국어교육의 기본과정으로 언어습득과 관련된 제반이론 및 실제적인 적용을 전반적이면서도 심도 깊게 다루고 있다. 이 과정을 통해 학습자는 주요 전공 지식과 교수적 요인, 자신의 학습경험, 그리고 다른 관련된 교수 문제들을 맥락화하고, 또한 교사로 서의 자신의 역할에 대해 다양한 관점을 갖는 것이 필요하다. 더욱 중요한 것은 단편적이고 비맥락적인 지식의 습득 및 제한된 교수 이론이나 기법에 지나친 의존을 하기 보다는 학습자들은 교실에서 일어나는 실제 교수문제나 상황에 효과적으로 대처할 수 있는 능력을 증진시키니 실제적이고 전문적인 교사로서의 지식 및 의사결정 전략 등을 배울 것이다.",교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,학과홈페이지,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,,
518,Course,Cour0518,2025,3,2,3,중국,교직,전공,선택,,교과교재연구및지도법(중국어),기타,실무,"이 과정은 수업 및 제반 교수 상황에서 교과 교재 개발 및 실제적인 활용과 관련된 주요 개념 및 문제를 다루고 적용하는 다양한 방법을 제시한다. 이를 통해 학습자들이 학습교재 개발, 활용, 분석 및 평가하는 이론적 그리고 실제적인 방법을 배우며 이를 활용해 실제 현장에서 학습자와 자신에 맞게 교재를 채택 및 보완하기 위한 효과적인 결정을 할 수 있도록 할 것이다. 이 과정의 수강을 위해서 집중적인 읽기 및 쓰기가 필요하며 교재 평가 및 개발 프로젝트 등 실제적인 활동을 통해 배운 내용을 다양한 교수 상황에서 교과교재를 좀 더 효과적으로 활용 및 수정하는 과정에 적용할 수 있도록 할 것이다.",교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,학과홈페이지,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,,
519,Course,Cour0519,2025,3,2,3,중국,교직,전공,선택,,교과교수법(중국어),기타,실무,"예비교사가 장래 교수하게 될 교과목의 교수법적 특성을 이해하고, 해당 교과의 교육적 본질에 부합하는 교수법을 이해하고 연마한다",교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,학과홈페이지,교육과정조회,https://zhongwen.khu.ac.kr/zhongwen/user/contents/view.do?menuNo=2300050,,
